dotnetcore2.0-256;1646.1003930131012
java8-1536;1.542789699570816
nodejs6.10-256;4.237554585152837
dotnetcore2.0-128;3358.9197379912644
go1.x-1536;1.2347598253275112
go1.x-512;0.8116157205240174
nodejs6.10-512;1.3489956331877737
java8-512;3.4232788671024026
python3.6-512;0.35388646288209596
nodejs6.10-128;5.033493449781652
go1.x-256;0.9320087336244538
go1.x-1024;0.7876419213973795
go1.x-128;1.2517903930130991
java8-256;8.924276934201009
python3.6-128;4.079519650655014
python3.6-1024;0.31004366812227063
python3.6-1536;0.3107423580786027
python3.6-256;2.391790393013098
nodejs6.10-1024;0.6115283842794756
dotnetcore2.0-1536;242.96930131004373
java8-1024;1.8644420289855064
java8-128;18.972245119305853
dotnetcore2.0-1024;369.15445414847153
nodejs6.10-1536;0.49602620087336236
dotnetcore2.0-512;787.2961135371178
